9.900000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
1.020000000000000000e+02 1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
1.010000000000000000e+02 1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 -1.000000000000000000e+00
1.020000000000000000e+02 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.100000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 -1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
1.010000000000000000e+02 -1.000000000000000000e+00
1.010000000000000000e+02 -1.000000000000000000e+00
9.300000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
8.600000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.200000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 -1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
9.400000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 -1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.200000000000000000e+01 -1.000000000000000000e+00
1.020000000000000000e+02 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 -1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 -1.000000000000000000e+00
1.000000000000000000e+02 -1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
1.020000000000000000e+02 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
1.020000000000000000e+02 1.000000000000000000e+00
1.020000000000000000e+02 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
1.010000000000000000e+02 -1.000000000000000000e+00
9.900000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
1.020000000000000000e+02 -1.000000000000000000e+00
1.020000000000000000e+02 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
1.010000000000000000e+02 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
9.900000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 -1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 -1.000000000000000000e+00
9.400000000000000000e+01 -1.000000000000000000e+00
9.100000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
1.020000000000000000e+02 -1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.200000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
1.020000000000000000e+02 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.200000000000000000e+01 -1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.200000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.100000000000000000e+01 -1.000000000000000000e+00
9.100000000000000000e+01 -1.000000000000000000e+00
9.100000000000000000e+01 -1.000000000000000000e+00
9.400000000000000000e+01 -1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.000000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
1.020000000000000000e+02 -1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.400000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.100000000000000000e+01 -1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.100000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.300000000000000000e+01 -1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
1.000000000000000000e+02 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
1.020000000000000000e+02 -1.000000000000000000e+00
1.010000000000000000e+02 1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.200000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
1.030000000000000000e+02 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.400000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
1.000000000000000000e+02 -1.000000000000000000e+00
9.100000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.100000000000000000e+01 -1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 -1.000000000000000000e+00
9.200000000000000000e+01 -1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.900000000000000000e+01 -1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 -1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 -1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.300000000000000000e+01 1.000000000000000000e+00
8.900000000000000000e+01 1.000000000000000000e+00
9.500000000000000000e+01 1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
1.030000000000000000e+02 -1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.900000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
9.600000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 1.000000000000000000e+00
9.800000000000000000e+01 1.000000000000000000e+00
9.700000000000000000e+01 -1.000000000000000000e+00
